main_class_id|binary_class_id|num_active_effects|de_noise_reg|dynamic_reg|eq_reg|de_esser_reg|reverb_reg|limiter_reg|mean_reg|de_noise_profile|dynamic_profile|eq_profile|de_esser_profile|reverb_profile|limiter_profile|merged_profile
172|18|2|0.0|0.25|0.0|0.0|0.6666666666666666|0.0|0.1527777777777777|p0|p1|p0|p0|p2|p0|p0-p1-p0-p0-p2-p0
173|19|3|0.0|0.25|0.0|0.0|0.6666666666666666|1.0|0.3194444444444444|p0|p1|p0|p0|p2|p1|p0-p1-p0-p0-p2-p1
174|18|2|0.0|0.25|0.0|0.0|1.0|0.0|0.2083333333333333|p0|p1|p0|p0|p3|p0|p0-p1-p0-p0-p3-p0
175|19|3|0.0|0.25|0.0|0.0|1.0|1.0|0.375|p0|p1|p0|p0|p3|p1|p0-p1-p0-p0-p3-p1
176|20|2|0.0|0.25|0.0|0.5|0.0|0.0|0.125|p0|p1|p0|p1|p0|p0|p0-p1-p0-p1-p0-p0
177|21|3|0.0|0.25|0.0|0.5|0.0|1.0|0.2916666666666667|p0|p1|p0|p1|p0|p1|p0-p1-p0-p1-p0-p1
178|22|3|0.0|0.25|0.0|0.5|0.3333333333333333|0.0|0.1805555555555555|p0|p1|p0|p1|p1|p0|p0-p1-p0-p1-p1-p0
179|23|4|0.0|0.25|0.0|0.5|0.3333333333333333|1.0|0.3472222222222221|p0|p1|p0|p1|p1|p1|p0-p1-p0-p1-p1-p1
180|22|3|0.0|0.25|0.0|0.5|0.6666666666666666|0.0|0.236111111111111|p0|p1|p0|p1|p2|p0|p0-p1-p0-p1-p2-p0
181|23|4|0.0|0.25|0.0|0.5|0.6666666666666666|1.0|0.4027777777777777|p0|p1|p0|p1|p2|p1|p0-p1-p0-p1-p2-p1
182|22|3|0.0|0.25|0.0|0.5|1.0|0.0|0.2916666666666667|p0|p1|p0|p1|p3|p0|p0-p1-p0-p1-p3-p0
183|23|4|0.0|0.25|0.0|0.5|1.0|1.0|0.4583333333333333|p0|p1|p0|p1|p3|p1|p0-p1-p0-p1-p3-p1
184|20|2|0.0|0.25|0.0|1.0|0.0|0.0|0.2083333333333333|p0|p1|p0|p2|p0|p0|p0-p1-p0-p2-p0-p0
185|21|3|0.0|0.25|0.0|1.0|0.0|1.0|0.375|p0|p1|p0|p2|p0|p1|p0-p1-p0-p2-p0-p1
186|22|3|0.0|0.25|0.0|1.0|0.3333333333333333|0.0|0.2638888888888889|p0|p1|p0|p2|p1|p0|p0-p1-p0-p2-p1-p0
187|23|4|0.0|0.25|0.0|1.0|0.3333333333333333|1.0|0.4305555555555555|p0|p1|p0|p2|p1|p1|p0-p1-p0-p2-p1-p1
188|22|3|0.0|0.25|0.0|1.0|0.6666666666666666|0.0|0.3194444444444444|p0|p1|p0|p2|p2|p0|p0-p1-p0-p2-p2-p0
189|23|4|0.0|0.25|0.0|1.0|0.6666666666666666|1.0|0.4861111111111111|p0|p1|p0|p2|p2|p1|p0-p1-p0-p2-p2-p1
190|22|3|0.0|0.25|0.0|1.0|1.0|0.0|0.375|p0|p1|p0|p2|p3|p0|p0-p1-p0-p2-p3-p0
191|23|4|0.0|0.25|0.0|1.0|1.0|1.0|0.5416666666666666|p0|p1|p0|p2|p3|p1|p0-p1-p0-p2-p3-p1
192|24|2|0.0|0.25|0.1666666666666666|0.0|0.0|0.0|0.0694444444444444|p0|p1|p1|p0|p0|p0|p0-p1-p1-p0-p0-p0
193|25|3|0.0|0.25|0.1666666666666666|0.0|0.0|1.0|0.236111111111111|p0|p1|p1|p0|p0|p1|p0-p1-p1-p0-p0-p1
194|26|3|0.0|0.25|0.1666666666666666|0.0|0.3333333333333333|0.0|0.125|p0|p1|p1|p0|p1|p0|p0-p1-p1-p0-p1-p0
195|27|4|0.0|0.25|0.1666666666666666|0.0|0.3333333333333333|1.0|0.2916666666666667|p0|p1|p1|p0|p1|p1|p0-p1-p1-p0-p1-p1
196|26|3|0.0|0.25|0.1666666666666666|0.0|0.6666666666666666|0.0|0.1805555555555555|p0|p1|p1|p0|p2|p0|p0-p1-p1-p0-p2-p0
197|27|4|0.0|0.25|0.1666666666666666|0.0|0.6666666666666666|1.0|0.3472222222222221|p0|p1|p1|p0|p2|p1|p0-p1-p1-p0-p2-p1
198|26|3|0.0|0.25|0.1666666666666666|0.0|1.0|0.0|0.236111111111111|p0|p1|p1|p0|p3|p0|p0-p1-p1-p0-p3-p0
199|27|4|0.0|0.25|0.1666666666666666|0.0|1.0|1.0|0.4027777777777777|p0|p1|p1|p0|p3|p1|p0-p1-p1-p0-p3-p1
200|28|3|0.0|0.25|0.1666666666666666|0.5|0.0|0.0|0.1527777777777777|p0|p1|p1|p1|p0|p0|p0-p1-p1-p1-p0-p0
201|29|4|0.0|0.25|0.1666666666666666|0.5|0.0|1.0|0.3194444444444444|p0|p1|p1|p1|p0|p1|p0-p1-p1-p1-p0-p1
202|30|4|0.0|0.25|0.1666666666666666|0.5|0.3333333333333333|0.0|0.2083333333333333|p0|p1|p1|p1|p1|p0|p0-p1-p1-p1-p1-p0
203|31|5|0.0|0.25|0.1666666666666666|0.5|0.3333333333333333|1.0|0.375|p0|p1|p1|p1|p1|p1|p0-p1-p1-p1-p1-p1
204|30|4|0.0|0.25|0.1666666666666666|0.5|0.6666666666666666|0.0|0.2638888888888889|p0|p1|p1|p1|p2|p0|p0-p1-p1-p1-p2-p0
205|31|5|0.0|0.25|0.1666666666666666|0.5|0.6666666666666666|1.0|0.4305555555555555|p0|p1|p1|p1|p2|p1|p0-p1-p1-p1-p2-p1
206|30|4|0.0|0.25|0.1666666666666666|0.5|1.0|0.0|0.3194444444444444|p0|p1|p1|p1|p3|p0|p0-p1-p1-p1-p3-p0
207|31|5|0.0|0.25|0.1666666666666666|0.5|1.0|1.0|0.4861111111111111|p0|p1|p1|p1|p3|p1|p0-p1-p1-p1-p3-p1
208|28|3|0.0|0.25|0.1666666666666666|1.0|0.0|0.0|0.236111111111111|p0|p1|p1|p2|p0|p0|p0-p1-p1-p2-p0-p0
209|29|4|0.0|0.25|0.1666666666666666|1.0|0.0|1.0|0.4027777777777777|p0|p1|p1|p2|p0|p1|p0-p1-p1-p2-p0-p1
210|30|4|0.0|0.25|0.1666666666666666|1.0|0.3333333333333333|0.0|0.2916666666666666|p0|p1|p1|p2|p1|p0|p0-p1-p1-p2-p1-p0
211|31|5|0.0|0.25|0.1666666666666666|1.0|0.3333333333333333|1.0|0.4583333333333333|p0|p1|p1|p2|p1|p1|p0-p1-p1-p2-p1-p1
212|30|4|0.0|0.25|0.1666666666666666|1.0|0.6666666666666666|0.0|0.3472222222222221|p0|p1|p1|p2|p2|p0|p0-p1-p1-p2-p2-p0
213|31|5|0.0|0.25|0.1666666666666666|1.0|0.6666666666666666|1.0|0.5138888888888888|p0|p1|p1|p2|p2|p1|p0-p1-p1-p2-p2-p1
214|30|4|0.0|0.25|0.1666666666666666|1.0|1.0|0.0|0.4027777777777777|p0|p1|p1|p2|p3|p0|p0-p1-p1-p2-p3-p0
215|31|5|0.0|0.25|0.1666666666666666|1.0|1.0|1.0|0.5694444444444444|p0|p1|p1|p2|p3|p1|p0-p1-p1-p2-p3-p1
216|24|2|0.0|0.25|0.3333333333333333|0.0|0.0|0.0|0.0972222222222222|p0|p1|p2|p0|p0|p0|p0-p1-p2-p0-p0-p0
217|25|3|0.0|0.25|0.3333333333333333|0.0|0.0|1.0|0.2638888888888889|p0|p1|p2|p0|p0|p1|p0-p1-p2-p0-p0-p1
218|26|3|0.0|0.25|0.3333333333333333|0.0|0.3333333333333333|0.0|0.1527777777777777|p0|p1|p2|p0|p1|p0|p0-p1-p2-p0-p1-p0
219|27|4|0.0|0.25|0.3333333333333333|0.0|0.3333333333333333|1.0|0.3194444444444444|p0|p1|p2|p0|p1|p1|p0-p1-p2-p0-p1-p1
220|26|3|0.0|0.25|0.3333333333333333|0.0|0.6666666666666666|0.0|0.2083333333333333|p0|p1|p2|p0|p2|p0|p0-p1-p2-p0-p2-p0
221|27|4|0.0|0.25|0.3333333333333333|0.0|0.6666666666666666|1.0|0.375|p0|p1|p2|p0|p2|p1|p0-p1-p2-p0-p2-p1
222|26|3|0.0|0.25|0.3333333333333333|0.0|1.0|0.0|0.2638888888888889|p0|p1|p2|p0|p3|p0|p0-p1-p2-p0-p3-p0
223|27|4|0.0|0.25|0.3333333333333333|0.0|1.0|1.0|0.4305555555555555|p0|p1|p2|p0|p3|p1|p0-p1-p2-p0-p3-p1
224|28|3|0.0|0.25|0.3333333333333333|0.5|0.0|0.0|0.1805555555555555|p0|p1|p2|p1|p0|p0|p0-p1-p2-p1-p0-p0
225|29|4|0.0|0.25|0.3333333333333333|0.5|0.0|1.0|0.3472222222222221|p0|p1|p2|p1|p0|p1|p0-p1-p2-p1-p0-p1
226|30|4|0.0|0.25|0.3333333333333333|0.5|0.3333333333333333|0.0|0.236111111111111|p0|p1|p2|p1|p1|p0|p0-p1-p2-p1-p1-p0
227|31|5|0.0|0.25|0.3333333333333333|0.5|0.3333333333333333|1.0|0.4027777777777777|p0|p1|p2|p1|p1|p1|p0-p1-p2-p1-p1-p1
228|30|4|0.0|0.25|0.3333333333333333|0.5|0.6666666666666666|0.0|0.2916666666666667|p0|p1|p2|p1|p2|p0|p0-p1-p2-p1-p2-p0
229|31|5|0.0|0.25|0.3333333333333333|0.5|0.6666666666666666|1.0|0.4583333333333333|p0|p1|p2|p1|p2|p1|p0-p1-p2-p1-p2-p1
230|30|4|0.0|0.25|0.3333333333333333|0.5|1.0|0.0|0.3472222222222221|p0|p1|p2|p1|p3|p0|p0-p1-p2-p1-p3-p0
231|31|5|0.0|0.25|0.3333333333333333|0.5|1.0|1.0|0.5138888888888888|p0|p1|p2|p1|p3|p1|p0-p1-p2-p1-p3-p1
232|28|3|0.0|0.25|0.3333333333333333|1.0|0.0|0.0|0.2638888888888889|p0|p1|p2|p2|p0|p0|p0-p1-p2-p2-p0-p0
233|29|4|0.0|0.25|0.3333333333333333|1.0|0.0|1.0|0.4305555555555555|p0|p1|p2|p2|p0|p1|p0-p1-p2-p2-p0-p1
234|30|4|0.0|0.25|0.3333333333333333|1.0|0.3333333333333333|0.0|0.3194444444444444|p0|p1|p2|p2|p1|p0|p0-p1-p2-p2-p1-p0
235|31|5|0.0|0.25|0.3333333333333333|1.0|0.3333333333333333|1.0|0.4861111111111111|p0|p1|p2|p2|p1|p1|p0-p1-p2-p2-p1-p1
236|30|4|0.0|0.25|0.3333333333333333|1.0|0.6666666666666666|0.0|0.375|p0|p1|p2|p2|p2|p0|p0-p1-p2-p2-p2-p0
237|31|5|0.0|0.25|0.3333333333333333|1.0|0.6666666666666666|1.0|0.5416666666666666|p0|p1|p2|p2|p2|p1|p0-p1-p2-p2-p2-p1
238|30|4|0.0|0.25|0.3333333333333333|1.0|1.0|0.0|0.4305555555555555|p0|p1|p2|p2|p3|p0|p0-p1-p2-p2-p3-p0
239|31|5|0.0|0.25|0.3333333333333333|1.0|1.0|1.0|0.5972222222222222|p0|p1|p2|p2|p3|p1|p0-p1-p2-p2-p3-p1
240|24|2|0.0|0.25|0.5|0.0|0.0|0.0|0.125|p0|p1|p3|p0|p0|p0|p0-p1-p3-p0-p0-p0
241|25|3|0.0|0.25|0.5|0.0|0.0|1.0|0.2916666666666667|p0|p1|p3|p0|p0|p1|p0-p1-p3-p0-p0-p1
242|26|3|0.0|0.25|0.5|0.0|0.3333333333333333|0.0|0.1805555555555555|p0|p1|p3|p0|p1|p0|p0-p1-p3-p0-p1-p0
243|27|4|0.0|0.25|0.5|0.0|0.3333333333333333|1.0|0.3472222222222221|p0|p1|p3|p0|p1|p1|p0-p1-p3-p0-p1-p1
244|26|3|0.0|0.25|0.5|0.0|0.6666666666666666|0.0|0.236111111111111|p0|p1|p3|p0|p2|p0|p0-p1-p3-p0-p2-p0
245|27|4|0.0|0.25|0.5|0.0|0.6666666666666666|1.0|0.4027777777777777|p0|p1|p3|p0|p2|p1|p0-p1-p3-p0-p2-p1
246|26|3|0.0|0.25|0.5|0.0|1.0|0.0|0.2916666666666667|p0|p1|p3|p0|p3|p0|p0-p1-p3-p0-p3-p0
247|27|4|0.0|0.25|0.5|0.0|1.0|1.0|0.4583333333333333|p0|p1|p3|p0|p3|p1|p0-p1-p3-p0-p3-p1
248|28|3|0.0|0.25|0.5|0.5|0.0|0.0|0.2083333333333333|p0|p1|p3|p1|p0|p0|p0-p1-p3-p1-p0-p0
249|29|4|0.0|0.25|0.5|0.5|0.0|1.0|0.375|p0|p1|p3|p1|p0|p1|p0-p1-p3-p1-p0-p1
250|30|4|0.0|0.25|0.5|0.5|0.3333333333333333|0.0|0.2638888888888889|p0|p1|p3|p1|p1|p0|p0-p1-p3-p1-p1-p0
251|31|5|0.0|0.25|0.5|0.5|0.3333333333333333|1.0|0.4305555555555555|p0|p1|p3|p1|p1|p1|p0-p1-p3-p1-p1-p1
252|30|4|0.0|0.25|0.5|0.5|0.6666666666666666|0.0|0.3194444444444444|p0|p1|p3|p1|p2|p0|p0-p1-p3-p1-p2-p0
253|31|5|0.0|0.25|0.5|0.5|0.6666666666666666|1.0|0.4861111111111111|p0|p1|p3|p1|p2|p1|p0-p1-p3-p1-p2-p1
254|30|4|0.0|0.25|0.5|0.5|1.0|0.0|0.375|p0|p1|p3|p1|p3|p0|p0-p1-p3-p1-p3-p0
255|31|5|0.0|0.25|0.5|0.5|1.0|1.0|0.5416666666666666|p0|p1|p3|p1|p3|p1|p0-p1-p3-p1-p3-p1
256|28|3|0.0|0.25|0.5|1.0|0.0|0.0|0.2916666666666667|p0|p1|p3|p2|p0|p0|p0-p1-p3-p2-p0-p0
257|29|4|0.0|0.25|0.5|1.0|0.0|1.0|0.4583333333333333|p0|p1|p3|p2|p0|p1|p0-p1-p3-p2-p0-p1
258|30|4|0.0|0.25|0.5|1.0|0.3333333333333333|0.0|0.3472222222222222|p0|p1|p3|p2|p1|p0|p0-p1-p3-p2-p1-p0
259|31|5|0.0|0.25|0.5|1.0|0.3333333333333333|1.0|0.513888888888889|p0|p1|p3|p2|p1|p1|p0-p1-p3-p2-p1-p1
260|30|4|0.0|0.25|0.5|1.0|0.6666666666666666|0.0|0.4027777777777777|p0|p1|p3|p2|p2|p0|p0-p1-p3-p2-p2-p0
261|31|5|0.0|0.25|0.5|1.0|0.6666666666666666|1.0|0.5694444444444444|p0|p1|p3|p2|p2|p1|p0-p1-p3-p2-p2-p1
262|30|4|0.0|0.25|0.5|1.0|1.0|0.0|0.4583333333333333|p0|p1|p3|p2|p3|p0|p0-p1-p3-p2-p3-p0
263|31|5|0.0|0.25|0.5|1.0|1.0|1.0|0.625|p0|p1|p3|p2|p3|p1|p0-p1-p3-p2-p3-p1
264|24|2|0.0|0.25|0.6666666666666666|0.0|0.0|0.0|0.1527777777777777|p0|p1|p4|p0|p0|p0|p0-p1-p4-p0-p0-p0
265|25|3|0.0|0.25|0.6666666666666666|0.0|0.0|1.0|0.3194444444444444|p0|p1|p4|p0|p0|p1|p0-p1-p4-p0-p0-p1
266|26|3|0.0|0.25|0.6666666666666666|0.0|0.3333333333333333|0.0|0.2083333333333333|p0|p1|p4|p0|p1|p0|p0-p1-p4-p0-p1-p0
267|27|4|0.0|0.25|0.6666666666666666|0.0|0.3333333333333333|1.0|0.375|p0|p1|p4|p0|p1|p1|p0-p1-p4-p0-p1-p1
268|26|3|0.0|0.25|0.6666666666666666|0.0|0.6666666666666666|0.0|0.2638888888888889|p0|p1|p4|p0|p2|p0|p0-p1-p4-p0-p2-p0
269|27|4|0.0|0.25|0.6666666666666666|0.0|0.6666666666666666|1.0|0.4305555555555555|p0|p1|p4|p0|p2|p1|p0-p1-p4-p0-p2-p1
270|26|3|0.0|0.25|0.6666666666666666|0.0|1.0|0.0|0.3194444444444444|p0|p1|p4|p0|p3|p0|p0-p1-p4-p0-p3-p0
271|27|4|0.0|0.25|0.6666666666666666|0.0|1.0|1.0|0.4861111111111111|p0|p1|p4|p0|p3|p1|p0-p1-p4-p0-p3-p1
272|28|3|0.0|0.25|0.6666666666666666|0.5|0.0|0.0|0.236111111111111|p0|p1|p4|p1|p0|p0|p0-p1-p4-p1-p0-p0
273|29|4|0.0|0.25|0.6666666666666666|0.5|0.0|1.0|0.4027777777777777|p0|p1|p4|p1|p0|p1|p0-p1-p4-p1-p0-p1
274|30|4|0.0|0.25|0.6666666666666666|0.5|0.3333333333333333|0.0|0.2916666666666666|p0|p1|p4|p1|p1|p0|p0-p1-p4-p1-p1-p0
275|31|5|0.0|0.25|0.6666666666666666|0.5|0.3333333333333333|1.0|0.4583333333333333|p0|p1|p4|p1|p1|p1|p0-p1-p4-p1-p1-p1
276|30|4|0.0|0.25|0.6666666666666666|0.5|0.6666666666666666|0.0|0.3472222222222221|p0|p1|p4|p1|p2|p0|p0-p1-p4-p1-p2-p0
277|31|5|0.0|0.25|0.6666666666666666|0.5|0.6666666666666666|1.0|0.5138888888888888|p0|p1|p4|p1|p2|p1|p0-p1-p4-p1-p2-p1
278|30|4|0.0|0.25|0.6666666666666666|0.5|1.0|0.0|0.4027777777777777|p0|p1|p4|p1|p3|p0|p0-p1-p4-p1-p3-p0
279|31|5|0.0|0.25|0.6666666666666666|0.5|1.0|1.0|0.5694444444444444|p0|p1|p4|p1|p3|p1|p0-p1-p4-p1-p3-p1
280|28|3|0.0|0.25|0.6666666666666666|1.0|0.0|0.0|0.3194444444444444|p0|p1|p4|p2|p0|p0|p0-p1-p4-p2-p0-p0
281|29|4|0.0|0.25|0.6666666666666666|1.0|0.0|1.0|0.4861111111111111|p0|p1|p4|p2|p0|p1|p0-p1-p4-p2-p0-p1
282|30|4|0.0|0.25|0.6666666666666666|1.0|0.3333333333333333|0.0|0.375|p0|p1|p4|p2|p1|p0|p0-p1-p4-p2-p1-p0
283|31|5|0.0|0.25|0.6666666666666666|1.0|0.3333333333333333|1.0|0.5416666666666666|p0|p1|p4|p2|p1|p1|p0-p1-p4-p2-p1-p1
284|30|4|0.0|0.25|0.6666666666666666|1.0|0.6666666666666666|0.0|0.4305555555555555|p0|p1|p4|p2|p2|p0|p0-p1-p4-p2-p2-p0
285|31|5|0.0|0.25|0.6666666666666666|1.0|0.6666666666666666|1.0|0.5972222222222222|p0|p1|p4|p2|p2|p1|p0-p1-p4-p2-p2-p1
286|30|4|0.0|0.25|0.6666666666666666|1.0|1.0|0.0|0.4861111111111111|p0|p1|p4|p2|p3|p0|p0-p1-p4-p2-p3-p0
287|31|5|0.0|0.25|0.6666666666666666|1.0|1.0|1.0|0.6527777777777778|p0|p1|p4|p2|p3|p1|p0-p1-p4-p2-p3-p1
288|24|2|0.0|0.25|0.8333333333333334|0.0|0.0|0.0|0.1805555555555555|p0|p1|p5|p0|p0|p0|p0-p1-p5-p0-p0-p0
289|25|3|0.0|0.25|0.8333333333333334|0.0|0.0|1.0|0.3472222222222222|p0|p1|p5|p0|p0|p1|p0-p1-p5-p0-p0-p1
290|26|3|0.0|0.25|0.8333333333333334|0.0|0.3333333333333333|0.0|0.2361111111111111|p0|p1|p5|p0|p1|p0|p0-p1-p5-p0-p1-p0
291|27|4|0.0|0.25|0.8333333333333334|0.0|0.3333333333333333|1.0|0.4027777777777778|p0|p1|p5|p0|p1|p1|p0-p1-p5-p0-p1-p1
292|26|3|0.0|0.25|0.8333333333333334|0.0|0.6666666666666666|0.0|0.2916666666666667|p0|p1|p5|p0|p2|p0|p0-p1-p5-p0-p2-p0
293|27|4|0.0|0.25|0.8333333333333334|0.0|0.6666666666666666|1.0|0.4583333333333333|p0|p1|p5|p0|p2|p1|p0-p1-p5-p0-p2-p1
294|26|3|0.0|0.25|0.8333333333333334|0.0|1.0|0.0|0.3472222222222222|p0|p1|p5|p0|p3|p0|p0-p1-p5-p0-p3-p0
295|27|4|0.0|0.25|0.8333333333333334|0.0|1.0|1.0|0.513888888888889|p0|p1|p5|p0|p3|p1|p0-p1-p5-p0-p3-p1
296|28|3|0.0|0.25|0.8333333333333334|0.5|0.0|0.0|0.2638888888888889|p0|p1|p5|p1|p0|p0|p0-p1-p5-p1-p0-p0
297|29|4|0.0|0.25|0.8333333333333334|0.5|0.0|1.0|0.4305555555555556|p0|p1|p5|p1|p0|p1|p0-p1-p5-p1-p0-p1
298|30|4|0.0|0.25|0.8333333333333334|0.5|0.3333333333333333|0.0|0.3194444444444445|p0|p1|p5|p1|p1|p0|p0-p1-p5-p1-p1-p0
299|31|5|0.0|0.25|0.8333333333333334|0.5|0.3333333333333333|1.0|0.4861111111111111|p0|p1|p5|p1|p1|p1|p0-p1-p5-p1-p1-p1
300|30|4|0.0|0.25|0.8333333333333334|0.5|0.6666666666666666|0.0|0.375|p0|p1|p5|p1|p2|p0|p0-p1-p5-p1-p2-p0
301|31|5|0.0|0.25|0.8333333333333334|0.5|0.6666666666666666|1.0|0.5416666666666666|p0|p1|p5|p1|p2|p1|p0-p1-p5-p1-p2-p1
302|30|4|0.0|0.25|0.8333333333333334|0.5|1.0|0.0|0.4305555555555556|p0|p1|p5|p1|p3|p0|p0-p1-p5-p1-p3-p0
303|31|5|0.0|0.25|0.8333333333333334|0.5|1.0|1.0|0.5972222222222222|p0|p1|p5|p1|p3|p1|p0-p1-p5-p1-p3-p1
304|28|3|0.0|0.25|0.8333333333333334|1.0|0.0|0.0|0.3472222222222222|p0|p1|p5|p2|p0|p0|p0-p1-p5-p2-p0-p0
305|29|4|0.0|0.25|0.8333333333333334|1.0|0.0|1.0|0.513888888888889|p0|p1|p5|p2|p0|p1|p0-p1-p5-p2-p0-p1
306|30|4|0.0|0.25|0.8333333333333334|1.0|0.3333333333333333|0.0|0.4027777777777778|p0|p1|p5|p2|p1|p0|p0-p1-p5-p2-p1-p0
307|31|5|0.0|0.25|0.8333333333333334|1.0|0.3333333333333333|1.0|0.5694444444444445|p0|p1|p5|p2|p1|p1|p0-p1-p5-p2-p1-p1
308|30|4|0.0|0.25|0.8333333333333334|1.0|0.6666666666666666|0.0|0.4583333333333333|p0|p1|p5|p2|p2|p0|p0-p1-p5-p2-p2-p0
309|31|5|0.0|0.25|0.8333333333333334|1.0|0.6666666666666666|1.0|0.625|p0|p1|p5|p2|p2|p1|p0-p1-p5-p2-p2-p1
310|30|4|0.0|0.25|0.8333333333333334|1.0|1.0|0.0|0.513888888888889|p0|p1|p5|p2|p3|p0|p0-p1-p5-p2-p3-p0
311|31|5|0.0|0.25|0.8333333333333334|1.0|1.0|1.0|0.6805555555555557|p0|p1|p5|p2|p3|p1|p0-p1-p5-p2-p3-p1
312|24|2|0.0|0.25|1.0|0.0|0.0|0.0|0.2083333333333333|p0|p1|p6|p0|p0|p0|p0-p1-p6-p0-p0-p0
313|25|3|0.0|0.25|1.0|0.0|0.0|1.0|0.375|p0|p1|p6|p0|p0|p1|p0-p1-p6-p0-p0-p1
314|26|3|0.0|0.25|1.0|0.0|0.3333333333333333|0.0|0.2638888888888889|p0|p1|p6|p0|p1|p0|p0-p1-p6-p0-p1-p0
315|27|4|0.0|0.25|1.0|0.0|0.3333333333333333|1.0|0.4305555555555555|p0|p1|p6|p0|p1|p1|p0-p1-p6-p0-p1-p1
316|26|3|0.0|0.25|1.0|0.0|0.6666666666666666|0.0|0.3194444444444444|p0|p1|p6|p0|p2|p0|p0-p1-p6-p0-p2-p0
317|27|4|0.0|0.25|1.0|0.0|0.6666666666666666|1.0|0.4861111111111111|p0|p1|p6|p0|p2|p1|p0-p1-p6-p0-p2-p1
318|26|3|0.0|0.25|1.0|0.0|1.0|0.0|0.375|p0|p1|p6|p0|p3|p0|p0-p1-p6-p0-p3-p0
319|27|4|0.0|0.25|1.0|0.0|1.0|1.0|0.5416666666666666|p0|p1|p6|p0|p3|p1|p0-p1-p6-p0-p3-p1
320|28|3|0.0|0.25|1.0|0.5|0.0|0.0|0.2916666666666667|p0|p1|p6|p1|p0|p0|p0-p1-p6-p1-p0-p0
321|29|4|0.0|0.25|1.0|0.5|0.0|1.0|0.4583333333333333|p0|p1|p6|p1|p0|p1|p0-p1-p6-p1-p0-p1
322|30|4|0.0|0.25|1.0|0.5|0.3333333333333333|0.0|0.3472222222222222|p0|p1|p6|p1|p1|p0|p0-p1-p6-p1-p1-p0
323|31|5|0.0|0.25|1.0|0.5|0.3333333333333333|1.0|0.513888888888889|p0|p1|p6|p1|p1|p1|p0-p1-p6-p1-p1-p1
324|30|4|0.0|0.25|1.0|0.5|0.6666666666666666|0.0|0.4027777777777777|p0|p1|p6|p1|p2|p0|p0-p1-p6-p1-p2-p0
325|31|5|0.0|0.25|1.0|0.5|0.6666666666666666|1.0|0.5694444444444444|p0|p1|p6|p1|p2|p1|p0-p1-p6-p1-p2-p1
326|30|4|0.0|0.25|1.0|0.5|1.0|0.0|0.4583333333333333|p0|p1|p6|p1|p3|p0|p0-p1-p6-p1-p3-p0
327|31|5|0.0|0.25|1.0|0.5|1.0|1.0|0.625|p0|p1|p6|p1|p3|p1|p0-p1-p6-p1-p3-p1
328|28|3|0.0|0.25|1.0|1.0|0.0|0.0|0.375|p0|p1|p6|p2|p0|p0|p0-p1-p6-p2-p0-p0
329|29|4|0.0|0.25|1.0|1.0|0.0|1.0|0.5416666666666666|p0|p1|p6|p2|p0|p1|p0-p1-p6-p2-p0-p1
330|30|4|0.0|0.25|1.0|1.0|0.3333333333333333|0.0|0.4305555555555556|p0|p1|p6|p2|p1|p0|p0-p1-p6-p2-p1-p0
331|31|5|0.0|0.25|1.0|1.0|0.3333333333333333|1.0|0.5972222222222222|p0|p1|p6|p2|p1|p1|p0-p1-p6-p2-p1-p1
332|30|4|0.0|0.25|1.0|1.0|0.6666666666666666|0.0|0.4861111111111111|p0|p1|p6|p2|p2|p0|p0-p1-p6-p2-p2-p0
333|31|5|0.0|0.25|1.0|1.0|0.6666666666666666|1.0|0.6527777777777778|p0|p1|p6|p2|p2|p1|p0-p1-p6-p2-p2-p1
334|30|4|0.0|0.25|1.0|1.0|1.0|0.0|0.5416666666666666|p0|p1|p6|p2|p3|p0|p0-p1-p6-p2-p3-p0
335|31|5|0.0|0.25|1.0|1.0|1.0|1.0|0.7083333333333334|p0|p1|p6|p2|p3|p1|p0-p1-p6-p2-p3-p1
336|16|1|0.0|0.5|0.0|0.0|0.0|0.0|0.0833333333333333|p0|p2|p0|p0|p0|p0|p0-p2-p0-p0-p0-p0
337|17|2|0.0|0.5|0.0|0.0|0.0|1.0|0.25|p0|p2|p0|p0|p0|p1|p0-p2-p0-p0-p0-p1
338|18|2|0.0|0.5|0.0|0.0|0.3333333333333333|0.0|0.1388888888888888|p0|p2|p0|p0|p1|p0|p0-p2-p0-p0-p1-p0
339|19|3|0.0|0.5|0.0|0.0|0.3333333333333333|1.0|0.3055555555555555|p0|p2|p0|p0|p1|p1|p0-p2-p0-p0-p1-p1
340|18|2|0.0|0.5|0.0|0.0|0.6666666666666666|0.0|0.1944444444444444|p0|p2|p0|p0|p2|p0|p0-p2-p0-p0-p2-p0
341|19|3|0.0|0.5|0.0|0.0|0.6666666666666666|1.0|0.3611111111111111|p0|p2|p0|p0|p2|p1|p0-p2-p0-p0-p2-p1
342|18|2|0.0|0.5|0.0|0.0|1.0|0.0|0.25|p0|p2|p0|p0|p3|p0|p0-p2-p0-p0-p3-p0
343|19|3|0.0|0.5|0.0|0.0|1.0|1.0|0.4166666666666667|p0|p2|p0|p0|p3|p1|p0-p2-p0-p0-p3-p1
344|20|2|0.0|0.5|0.0|0.5|0.0|0.0|0.1666666666666666|p0|p2|p0|p1|p0|p0|p0-p2-p0-p1-p0-p0
345|21|3|0.0|0.5|0.0|0.5|0.0|1.0|0.3333333333333333|p0|p2|p0|p1|p0|p1|p0-p2-p0-p1-p0-p1
